clean,created_at,full_text,id,label,crowd_label
"[""new"",""gateampfence"",""completed"",""all"",""good🧰🚐🏠🚪"",""☎️📲"",""🙂🙂🛠️""]",Wed Mar 17 22:42:49 +0000 2021,New gate&amp;fence completed! All good.🧰🚐🏠🚪 ☎️📲 #windsor #propertymaintenance #carpentry #allgood #Handymanservices #handyman #withGalaxy #s21plus 🙂🙂🛠️ https://t.co/wyH9Ka5CIV,1.37E+18,pleasant,pleasant
"[""i"",""love"",""this"",""joint""]",Wed Mar 17 21:20:28 +0000 2021,"I love this joint 

#allgood #NEW 
https://t.co/W9MKIfxTQT",1.37E+18,pleasant,happy
"[""checking"",""it"",""out"",""what"",""a"",""great"",""place""]",Wed Mar 17 20:56:42 +0000 2021,@uiowa checking it out. What a great place. #iowa #2025 #allgood https://t.co/ee9HK9RdKB,1.37E+18,pleasant,pleasant
"[""wonderful"",""on"",""dry"",""skin"",""and"",""packaged"",""in"",""a"",""handy"",""tin"",""perfect"",""for"",""use"",""on"",""the"",""go"",""not"",""just"",""for"",""babies"",""grownups"",""love"",""it"",""too"",""for"",""use"",""on"",""dry"",""hands"",""click"",""to"",""learn"",""more""]",Wed Mar 17 16:58:02 +0000 2021,"Wonderful on dry skin, and packaged in a handy tin perfect for use on the go! Not just for babies, grown-ups love it too for use on dry hands! Click to learn more: https://t.co/KmTAVBM1eN #allgood #naturalskincare #cleanbeauty #dryskin #babybalm #dailywalk https://t.co/hgc7kGgXvO",1.37E+18,pleasant,
"[""sleet"",""wind"",""cold""]",Wed Mar 17 15:47:43 +0000 2021,"Sleet, wind, cold #allgood #running #GreenBay #StPatricksDay https://t.co/WYXHNfCDTO",1.37E+18,pleasant,surprise
"[""there"",""is not"",""a"",""single"",""tourist"",""being"",""screwed"",""for"",""the"",""price"",""of"",""a"",""pint"",""in"",""the"",""city"",""centre""]",Wed Mar 17 14:38:07 +0000 2021,@DonnaIRL There isn’t a single tourist being screwed for the price of a pint in the city centre! #allGood,1.37E+18,pleasant,
"[""easy"",""peezy"",""getting"",""in"",""hope"",""it has / it is"",""like"",""that"",""when"",""i"",""go"",""home"",""the"",""elevator"",""was not"",""as"",""nice"",""😂"",""though""]",Wed Mar 17 12:53:24 +0000 2021,"Easy Peezy getting in, hope it’s like that when  I go home the elevator wasn’t as nice #mgh 😂 though! #allgood #gettingthingsdone https://t.co/qHAb4eBWEH",1.37E+18,pleasant,
"[""blackey"",""jas"",""we"",""have"",""power"",""and"",""internet"",""again"",""it has / it is"",""a"",""good"",""day"",""and"",""the"",""patriots"",""are"",""moving"",""in"",""free"",""agency"",""hope"",""you are"",""having"",""a"",""good"",""night""]",Wed Mar 17 01:34:43 +0000 2021,"@TurbanPatriot @mdabateFPC @SThompson603 @Chris_Blackey @Marima07 @patspulpit @RobynLynne626 @TanyaRayFox @MHypeman @NBCSCameraGuys @SteveB7SFG @patscap @BSnowMultimedia @TurbanedPatriot @iglen31 @MemphisSpence @TMurph207 @DocFlynnNFL Jas! We have power and internet again - it’s a good day! And the Patriots are moving in free agency. #AllGood 

Hope you’re having a good night!",1.37E+18,pleasant,
"[""pro"",""tip"",""if"",""you"",""get"",""annoyed"",""with"",""your"",""phone"",""and"",""decide"",""to"",""wipe"",""it"",""for"",""a"",""fresh"",""start"",""think"",""about"",""your"",""2famfa"",""authenticator"",""apps"",""before"",""you"",""do"",""i"",""may"",""have"",""just"",""spent"",""a"",""couple"",""of"",""hours"",""jumping"",""through"",""recovery"",""hoops""]",Tue Mar 16 22:32:07 +0000 2021,"Pro tip: If you get annoyed with your phone and decide to wipe it for a ""fresh start"", think about your 2FA/MFA authenticator apps before you do. I may have just spent a couple of hours jumping through recovery hoops. #allgood https://t.co/1CThwfE7QG",1.37E+18,pleasant,
"[""care"",""for"",""delicate"",""skin"",""with"",""our"",""baby"",""balm"",""wonderful"",""on"",""dry"",""skin"",""and"",""packaged"",""in"",""a"",""handy"",""tin"",""it"",""is"",""ideal"",""for"",""use"",""on"",""the"",""go""]",Tue Mar 16 22:11:03 +0000 2021,"Care for delicate skin with our Baby Balm! Wonderful on dry skin, and packaged in a handy tin it is ideal for use on the go! https://t.co/KmTAVBM1eN #allgood #naturalskincare #cleanbeauty #dryskin #babybalm https://t.co/mpjdvcjICC",1.37E+18,pleasant,
"[""the"",""face"",""i"",""make"",""every"",""time"",""i am"",""told"",""there has / there is"",""an"",""actor"",""with"",""the"",""same"",""name""]",Tue Mar 16 21:38:00 +0000 2021,The face I make every time I’m told there’s an actor with the same name. #allgood. #tomatotomahto https://t.co/sVkLPlqZ9N,1.37E+18,pleasant,
"[""“life"",""is"",""a"",""mixture"",""of"",""light"",""and"",""shadow"",""calm"",""and"",""storm"",""and"",""its"",""all"",""good”"",""susan"",""w"",""krebs"",""we"",""invite"",""you"",""to"",""thrive"",""with"",""us""]",Tue Mar 16 19:24:03 +0000 2021,"“Life is a mixture of light and shadow, calm and storm, and it's all good.” - Susan W. Krebs

We invite you to thrive with us!

#sweetreleaf #lightandshadows #comethrivewithus #sunshine #nature #trees #greenisgood #wordstoliveby #allgood https://t.co/ZhUqiPYPQS",1.37E+18,pleasant,
"[""come"",""into"",""possession"",""of"",""the"",""through"",""your"",""how"",""are"",""you"",""thinking"",""today""]",Tue Mar 16 19:03:06 +0000 2021,Come into possession of the #allGood through your #THINKING... How are you thinking today? #ThoughtsAreThings #ThoughtsCreate #GoodThoughts #GoodCheer https://t.co/brTuc2YBP6,1.37E+18,pleasant,
"[""can"",""you"",""see"",""yourself"",""in"",""the"",""2021"",""yearbook"",""purchase"",""yours"",""today"",""at"",""to"",""see"",""all"",""of"",""the"",""images"",""featured"",""in"",""this"",""years"",""yearbook"",""dont"",""miss"",""out"",""on"",""the"",""priceless"",""memories""]",Tue Mar 16 18:52:24 +0000 2021,"Can you see yourself in the 2021 yearbook? Purchase yours today, at https://t.co/WcpUVaoG24, to see all of the images featured in this year's yearbook! Don't miss out on the priceless memories! #allgood #WeAreNCR #Yearbook2021 #NCShield https://t.co/c8KlUV3Rl4",1.37E+18,pleasant,
"[""and"",""on"",""good"",""morning"",""football"",""may"",""legit"",""cry"",""if"",""the"",""bears"",""try"",""to"",""sell"",""andy"",""dalton"",""as"",""the"",""starter""]",Tue Mar 16 17:54:02 +0000 2021,@heykayadams and @KyleBrandt on Good morning football may legit cry if the bears try to sell Andy Dalton as the starter. #allgood https://t.co/PO4W4SJ200,1.37E+18,pleasant,
